Time,X Estimate [m],Y Estimate [m],Psi Estimate[m],xdot[m/s],ydot[m/s],psidot[rad/s],Castor 1: left_wc, Castor1: right_wc,Castor 2: left_wc, Castor2: right_wc,Castor 3: left_wc, Castor3: right_wc
0,0,0,0,0,0,0,0,0,0,0,0,0
0.0399577,0,0,0,0,0,0,0,0,0,0,0,0
0.0722952,0,0,0,0,0,0,0,0,0,0,0,0
0.104294,0,0,0,0,0,0,0,0,0,0,0,0
0.135937,0,0,0,0,0,0,0,0,0,0,0,0
0.152279,0,0,0,0,0,0,0,0,0,0,0,0
0.183912,0,0,0,0,0,0,0,0,0,0,0,0
0.216065,0,0,0,0,0,0,0,0,0,0,0,0
0.248155,0,0,0,0,0,0,0,0,0,0,0,0
0.28014,0,0,0,0,0,0,0,0,0,0,0,0
0.295945,0,0,0,0,0,0,0,0,0,0,0,0
0.327695,0,0,0,0,0,0,0,0,0,0,0,0
0.360036,0,0,0,0,0,0,0,0,0,0,0,0
0.39183,0,0,0,0,0,0,0,0,0,0,0,0
0.42408,0,0,0,0,0,0,0,0,0,0,0,0
0.43995,0,0,0,0,0,0,0,0,0,0,0,0
0.471939,0,0,0,0,0,0,0,0,0,0,0,0
0.503948,0,0,0,0,-0,0,0,0,0,0,0,0
0.53624,0,0,0,0,-0,-0,0,0,0,0,0,0
0.568284,0,0,0,0,-0,-0,0,0,0,0,0,0
0.584067,0,0,0,0,-0,-0,0,0,0,0,0,0
0.616069,0,0,0,0,-0,-0,0,0,0,0,0,0
0.647729,0,0,0,0,-0,-0,0,0,0,0,0,0
0.680083,0,0,0,0,-0,-0,0,0,0,0,0,0
0.711791,0,0,0,0,-0,-0,0,0,0,0,0,0
0.728118,0,0,0,0,-0,-0,0,0,0,0,0,0
0.760197,0,0,0,0.000213623,-0,-0,0,0,0,0,0,0
0.792177,0,0,0,0.000720215,-0,-0,0,0,0,0,0,0
0.824205,0,0,0,0.00202026,-0,-0,0,0,0,0,0,0
0.855964,0,0,0,0.0031189,-0,-0,0,0,0,0,0,0
0.871913,0,0,0,0.00357666,-0,-0,0,0,0,0,0,0
0.904409,0.000194031,0.000106676,-5.48063e-05,0.00518188,-0,-0,-16,16,-3,43,-4,44
0.936736,0.000206712,5.08361e-05,0.000168983,0.00713501,-0,-0,-40,40,-13,22,-19,21
0.968587,0.00068794,0.00109199,0.00292296,0.0118469,-0,-0,-76,576,-32,56,-46,53
0.984842,0.000528519,1.27718e-05,0.000106195,0.0171997,-0,-0,-103,16,-43,80,-64,76
1.01725,0.000859427,-0.000171909,0.000504795,0.0184631,-0,-0,-165,50,-64,140,-116,141
1.04905,0.00134537,-5.02972e-05,0.000727879,0.0241516,-0,-0,-234,97,-69,210,-173,222
1.08125,0.00202443,-8.14277e-06,0.000716612,0.0245972,-0,-0,-350,127,-103,309,-239,315
1.1132,0.00282523,1.04264e-05,0.000748661,0.0261597,-0,-0,-476,160,-156,425,-324,426
1.12921,0.00322554,4.68917e-05,0.000732707,0.0278748,-0,-0,-531,180,-185,491,-361,484
1.16134,0.00386637,-0.000342109,0.00144437,0.0299194,-0,-0,-661,236,-232,614,-456,615
1.19309,0.00459578,-0.000163294,0.00182446,0.0344421,-0,-0,-757,308,-249,719,-544,739
1.22545,0.00545256,-0.000116289,0.00199864,0.0356384,-0,-0,-863,353,-317,849,-644,870
1.25742,0.00637461,-8.93242e-05,0.00226558,0.0434082,-0,-0,-991,414,-406,974,-745,1002
1.27338,0.00694433,-0.000128117,0.00253459,0.0448853,-0,-0,-1048,439,-465,1052,-834,1091
1.30548,0.00772201,-0.000596133,0.00445495,0.046167,-0,-0,-1179,494,-585,1244,-990,1283
1.33741,0.00886897,-0.00058223,0.00495442,0.0472412,-0,-0,-1300,546,-680,1400,-1151,1483
1.36961,0.00995964,-0.000397192,0.00502471,0.0484131,-0,-0,-1388,594,-728,1614,-1288,1672
1.40155,0.0110869,-0.000214239,0.00508387,0.0494995,-0,-0,-1440,647,-825,1846,-1415,1884
1.41772,0.0116119,-0.000136285,0.00513191,0.0499695,-0,-0,-1458,675,-869,1961,-1483,1976
1.44958,0.0119968,-0.000503368,0.00718404,0.0499695,-0,-0,-1386,730,-973,2182,-1616,2171
1.48133,0.0127588,-0.000106101,0.00758592,0.051062,-0,-0,-1297,793,-1008,2385,-1732,2405
1.5139,0.0136141,0.000275699,0.00748945,0.051062,-0,-0,-1217,836,-1063,2645,-1838,2626
1.54576,0.0145148,0.000506378,0.00779738,0.051062,-0,-0,-1127,892,-1147,2894,-2008,2832
1.56151,0.0150335,0.000618554,0.00812047,0.051062,-0,-0,-1091,924,-1211,3002,-2094,2971
1.59355,0.016126,0.000757129,0.00888583,0.051062,-0,-0,-1034,990,-1359,3212,-2262,3259
1.62585,0.0172825,0.000888359,0.0094055,0.051062,-0,-0,-1008,1048,-1525,3433,-2444,3521
1.65772,0.018482,0.000931036,0.00987743,0.051062,-0,-0,-1006,1095,-1696,3657,-2646,3758
1.6896,0.0195906,0.000918495,0.0101165,0.051062,-0,-0,-1006,1116,-1855,3875,-2835,3963
1.70564,0.020095,0.000920359,0.0101749,0.051062,-0,-0,-1006,1125,-1924,3981,-2920,4052
1.73767,0.0210262,0.000848098,0.0104155,0.051062,-0,-0,-1006,1136,-2056,4164,-3098,4210
1.76958,0.0219726,0.000786131,0.0105024,0.051062,-0,-0,-1007,1140,-2185,4364,-3271,4365
1.80173,0.0230046,0.000802208,0.0104949,0.051062,-0,-0,-1007,1141,-2299,4595,-3450,4548
1.83372,0.0241919,0.000843644,0.0104722,0.051062,-0,-0,-1007,1152,-2452,4855,-3632,4769
1.85,0.0248173,0.000909434,0.0104158,0.051062,-0,-0,-1007,1165,-2535,4996,-3712,4892
1.88198,0.0260306,0.00100341,0.0105159,0.051062,-0,-0,-1007,1194,-2691,5255,-3890,5131
1.9136,0.0272622,0.0010624,0.010793,0.051062,-0,-0,-1007,1236,-2844,5517,-4098,5355
1.9456,0.0283189,0.00109529,0.0109677,0.051062,-0,-0,-1007,1267,-2991,5739,-4264,5551
1.978,0.029248,0.00110416,0.0111363,0.051062,-0,-0,-1007,1281,-3113,5927,-4416,5732
1.99346,0.0297284,0.00108301,0.0111642,0.051062,-0,-0,-1007,1285,-3181,6030,-4496,5815
2.02559,0.0306653,0.00108188,0.0110876,0.051062,-0,-0,-1007,1286,-3307,6238,-4638,5985
2.05772,0.0317563,0.00109513,0.0109768,0.051062,-0,-0,-1007,1286,-3437,6489,-4812,6177
2.08934,0.0330009,0.00109939,0.01105,0.051062,-0,-0,-1007,1285,-3585,6751,-5017,6418
2.1216,0.0342275,0.0011276,0.0110729,0.051062,-0,-0,-1007,1287,-3737,7011,-5205,6661
2.13759,0.0348428,0.00114311,0.0110606,0.051062,-0,-0,-1007,1289,-3812,7146,-5299,6779
2.16935,0.0359509,0.00117846,0.0110408,0.051062,-0,-0,-1007,1294,-3945,7390,-5469,6991
2.2016,0.0369542,0.00117579,0.0109922,0.051062,-0,-0,-1007,1294,-4076,7610,-5622,7178
2.23391,0.0378807,0.00114663,0.0110016,0.051062,-0,-0,-1007,1291,-4200,7806,-5769,7352
2.26548,0.0388833,0.00111752,0.0109391,0.051062,-0,-0,-1007,1281,-4327,8024,-5928,7538
2.28174,0.0394372,0.00108828,0.0109473,0.051062,-0,-0,-1007,1276,-4395,8143,-6023,7638
2.31349,0.0406061,0.00106319,0.0109661,0.051062,-0,-0,-1007,1266,-4541,8387,-6209,7867
2.34522,0.0418256,0.00104498,0.0109535,0.051062,-0,-0,-1007,1256,-4691,8646,-6401,8104
2.37736,0.0430207,0.00106278,0.0108243,0.051062,-0,-0,-1007,1244,-4824,8914,-6584,8333
2.40931,0.0440721,0.00106799,0.0106758,0.051532,-0,-0,-1007,1228,-4947,9147,-6738,8539
2.42547,0.0445722,0.00105874,0.0105925,0.051532,-0,-0,-1006,1222,-5012,9260,-6810,8633
2.45748,0.0455683,0.00100985,0.0103209,0.051532,-0,-0,-1006,1191,-5131,9488,-6959,8814
2.48922,0.0465924,0.000912397,0.010099,0.051532,-0,-0,-1003,1152,-5253,9717,-7127,8997
2.52131,0.0477458,0.000845717,0.00994958,0.051532,-0,-0,-998,1118,-5389,9967,-7311,9220
2.53723,0.0482935,0.000801824,0.00995047,0.051532,-0,-0,-996,1104,-5457,10079,-7401,9329
2.56931,0.0489255,0.000230086,0.0119842,0.051532,-0,-0,-993,1091,-5582,10307,-7582,9578
2.60132,0.0498506,0.000261835,0.012491,0.051532,-0,-0,-991,1117,-5697,10468,-7739,9796
2.63311,0.0508481,0.000301338,0.0125292,0.051532,-0,-0,-989,1125,-5816,10685,-7886,9999
2.66554,0.0518337,0.000246819,0.012439,0.051532,-0,-0,-985,1113,-5934,10910,-8049,10172
2.68148,0.0523939,0.000241081,0.012407,0.051532,-0,-0,-981,1095,-5985,11029,-8141,10291
2.71373,0.0529023,-0.000394772,0.0139093,0.051532,-0,-0,-965,1046,-6079,11280,-8296,10477
2.74598,0.0537107,-0.000380119,0.0139456,0.051532,-0,-0,-933,1038,-6151,11468,-8446,10653
2.7776,0.0545496,-0.00041311,0.0138293,0.051532,-0,-0,-884,1024,-6238,11683,-8605,10821
2.80924,0.0555459,-0.00048507,0.0137165,0.051532,-0,-0,-843,988,-6345,11911,-8782,11033
2.82559,0.0560427,-0.000561817,0.0136045,0.051532,-0,-0,-830,968,-6404,12030,-8873,11117
2.85736,0.0564947,-0.00124339,0.0153357,0.051532,-0,-0,-800,936,-6521,12264,-9039,11302
2.8896,0.0574154,-0.0012204,0.0152642,0.051532,-0,-0,-761,892,-6581,12464,-9201,11532
2.92149,0.0582923,-0.0014348,0.0148951,0.0512573,-0,-0,-715,834,-6697,12685,-9369,11676
2.95335,0.0592868,-0.0015866,0.0145223,0.0304626,-0,-0,-676,771,-6805,12925,-9546,11860
2.96935,0.0597698,-0.00169751,0.0143472,0.0249451,-0,-0,-666,737,-6857,13040,-9638,11934
3.00157,0.060647,-0.00184302,0.0140293,0.0204773,-0,-0,-648,676,-6957,13238,-9780,12098
3.03336,0.0612116,-0.00192454,0.0139037,0.0185669,-0,-0,-632,625,-7015,13346,-9867,12235
3.06532,0.0614972,-0.00192487,0.0137562,0.0133423,-0,-0,-607,615,-7033,13431,-9919,12294
3.09723,0.0616197,-0.00197901,0.0135453,0.00916138,-0,-0,-566,610,-7044,13500,-9962,12300
3.11327,0.0616157,-0.00199418,0.0134168,0.00484619,-0,-0,-539,604,-7042,13519,-9969,12302
3.14512,0.061577,-0.0020138,0.0131646,0.00302124,-0,-0,-507,590,-7028,13542,-9972,12290
3.17701,0.0616084,-0.00202831,0.0130923,0,-0,-0,-497,586,-7028,13560,-9983,12291
3.20924,0.0616805,-0.00205195,0.0131373,0,-0,-0,-496,586,-7040,13573,-10000,12303
3.24145,0.0617122,-0.00207855,0.0132259,0,-0,-0,-496,591,-7055,13574,-10010,12308
3.25732,0.0617096,-0.00207564,0.0132537,0,-0,-0,-497,594,-7056,13572,-10010,12308
3.28947,0.0616896,-0.0020774,0.0132989,0,-0,-0,-497,597,-7055,13565,-10010,12305
3.32123,0.0616878,-0.00207443,0.0132862,0,-0,-0,-497,597,-7054,13566,-10009,12304
3.35357,0.0616943,-0.00207075,0.0132617,0,-0,-0,-496,597,-7055,13570,-10008,12305
3.38537,0.0616961,-0.00206286,0.0132737,0,-0,-0,-496,600,-7055,13571,-10008,12306
3.40112,0.0616909,-0.00206141,0.0132771,0,-0,-0,-496,601,-7055,13570,-10007,12305
3.43311,0.0616909,-0.00206141,0.0132771,0,-0,-0,-496,601,-7055,13570,-10007,12305
3.46549,0.0616919,-0.00205821,0.0132842,0,-0,-0,-496,602,-7055,13570,-10007,12306
3.49724,0.0616881,-0.00205623,0.0132782,0,-0,-0,-496,603,-7056,13570,-10005,12305
3.52935,0.0616876,-0.00205429,0.0132833,0,-0,-0,-496,604,-7056,13570,-10005,12305
3.54556,0.0616876,-0.00205429,0.0132833,0,-0,-0,-496,604,-7056,13570,-10005,12305
3.57743,0.0616891,-0.00205303,0.0132853,0,-0,-0,-496,604,-7056,13570,-10005,12306
3.60925,0.0616892,-0.00204871,0.0132803,0,-0,-0,-496,605,-7056,13571,-10004,12306
3.64128,0.0616892,-0.00204871,0.0132803,-0.042511,-0,-0,-496,605,-7056,13571,-10004,12306
3.67323,0.0616544,-0.0020194,0.0132964,-0.0527588,-0,-0,-496,613,-7055,13564,-9992,12305
3.68899,0.0615678,-0.00195992,0.0134443,-0.0578918,-0,-0,-496,632,-7045,13538,-9976,12305
3.7211,0.0609964,-0.00170316,0.0137853,-0.0643494,-0,-0,-496,691,-7017,13377,-9823,12289
3.75312,0.060138,-0.00144101,0.0146296,-0.0719055,-0,-0,-496,776,-6988,13105,-9634,12260
3.78513,0.0589439,-0.00116644,0.0156899,-0.080603,-0,-0,-496,908,-6954,12765,-9400,12152
3.81733,0.0572604,-0.000862425,0.0164071,-0.0910706,-0,-0,-494,1057,-6818,12389,-9118,11872
3.83341,0.0562272,-0.000654681,0.0165632,-0.147607,-0,-0,-489,1121,-6681,12186,-8949,11689
3.86513,0.0538963,-0.000156256,0.0168463,-0.149268,-0,-0,-483,1249,-6333,11734,-8560,11290
3.89739,0.050836,0.000417232,0.0173024,-0.154169,-0,-0,-478,1390,-5784,11166,-8119,10724
3.92922,0.0473589,0.000823723,0.0176687,-0.155542,-0,-0,-479,1515,-5246,10493,-7582,10070
3.96106,0.0436374,0.00119234,0.0179999,-0.155853,-0,-0,-479,1660,-4769,9748,-6938,9402
3.97727,0.041689,0.0012752,0.018624,-0.147693,-0,-0,-480,1723,-4518,9305,-6631,9081
4.00909,0.0383432,0.00175525,0.0195672,-0.0526428,-0,-0,-481,1968,-4108,8647,-6041,8502
4.04122,0.0354518,0.0020794,0.0208974,0,-0,-0,-489,2214,-3775,8047,-5554,7992
4.07288,0.0332782,0.00229049,0.0224349,0,-0,-0,-578,2449,-3546,7534,-5166,7571
4.08913,0.0325823,0.00222079,0.0229413,0,-0,-0,-713,2507,-3482,7308,-4999,7381
4.121,0.0320268,0.00272618,0.0191625,0,-0,-0,-993,2530,-3340,6944,-4728,7055
4.153,0.0314019,0.00240362,0.0193416,0,-0,-0,-1238,2508,-3271,6655,-4536,6848
4.18484,0.0311938,0.001991,0.0194195,0,-0,-0,-1461,2470,-3255,6473,-4455,6688
4.21725,0.0312742,0.00159815,0.0193933,0,-0,-0,-1645,2421,-3256,6387,-4458,6582
4.23338,0.0314448,0.00147703,0.0193633,0,-0,-0,-1726,2401,-3260,6381,-4481,6571
4.26497,0.0317577,0.00133058,0.0195396,0,-0,-0,-1865,2381,-3294,6388,-4512,6605
4.29717,0.032193,0.00130147,0.0194512,0,-0,-0,-1952,2375,-3331,6438,-4553,6662
4.32932,0.032662,0.00151387,0.0194439,0,-0,-0,-1991,2374,-3356,6496,-4573,6829
4.36115,0.0327428,0.00164635,0.0195526,0,-0,-0,-1993,2376,-3354,6486,-4559,6910
4.37724,0.0326765,0.00174174,0.0194196,0,-0,-0,-1992,2376,-3340,6477,-4519,6926
4.40925,0.032692,0.00192781,0.0188218,0,-0,-0,-1992,2372,-3284,6460,-4457,6929
4.44113,0.0325912,0.00198792,0.0186541,0,-0,-0,-1992,2355,-3237,6454,-4437,6923
4.47325,0.0325401,0.00196676,0.0186471,0,-0,-0,-1991,2343,-3227,6439,-4433,6920
4.505,0.0324898,0.00198133,0.0186089,0,-0,-0,-1989,2340,-3221,6429,-4418,6920
4.52124,0.0324925,0.0019709,0.0186676,0,-0,-0,-1988,2341,-3222,6425,-4424,6921
4.55262,0.0325208,0.00192174,0.0188391,0,-0,-0,-1987,2345,-3230,6419,-4448,6924
4.58481,0.0325844,0.00183007,0.0191512,0,-0,-0,-1988,2354,-3254,6406,-4487,6923
4.61688,0.0326041,0.00175006,0.0192647,0,-0,-0,-1988,2359,-3291,6393,-4492,6919
4.64888,0.0326037,0.00171577,0.0192737,0,-0,-0,-1988,2359,-3305,6389,-4491,6914
4.66489,0.0326024,0.00170704,0.0192607,0,-0,-0,-1988,2358,-3308,6389,-4490,6912
4.697,0.032606,0.00168676,0.0192053,0,-0,-0,-1988,2350,-3308,6393,-4493,6909
4.72914,0.0325947,0.00168123,0.0191295,0,-0,-0,-1988,2344,-3304,6397,-4490,6903
4.76076,0.0325578,0.00171063,0.0190498,0,-0,-0,-1988,2344,-3293,6398,-4477,6897
4.79307,0.0325351,0.00172981,0.01901,0,-0,-0,-1988,2344,-3285,6398,-4470,6894
4.80876,0.032537,0.00173977,0.0189943,0,-0,-0,-1988,2345,-3283,6401,-4469,6894
4.84085,0.0325505,0.00174851,0.0189587,0,-0,-0,-1988,2345,-3283,6408,-4469,6895
4.87313,0.0325642,0.00174824,0.0189543,0,-0,-0,-1988,2345,-3284,6412,-4472,6896
4.9048,0.0325655,0.00174567,0.0189633,0,-0,-0,-1988,2346,-3285,6412,-4473,6895
4.93704,0.0325644,0.00174621,0.0189672,0,-0,-0,-1988,2347,-3285,6412,-4473,6894
4.95327,0.0325635,0.00174994,0.0189724,0,-0,-0,-1988,2348,-3284,6412,-4473,6894
4.98514,0.0325607,0.00174987,0.018966,0,-0,-0,-1988,2348,-3284,6412,-4472,6893
5.01714,0.0325621,0.00174848,0.0189711,0,-0,-0,-1988,2348,-3284,6412,-4473,6893
5.04932,0.0325626,0.00175249,0.0189815,0,-0,-0,-1988,2350,-3284,6412,-4473,6893
5.0809,0.0325628,0.00175449,0.0189867,0,-0,-0,-1988,2351,-3284,6412,-4473,6893
5.09714,0.0325599,0.00175442,0.0189803,0,-0,-0,-1988,2351,-3284,6412,-4472,6892
5.12909,0.0325599,0.00175442,0.0189803,0,-0,-0,-1988,2351,-3284,6412,-4472,6892
5.16089,0.0325586,0.00175296,0.018979,0,-0,-0,-1988,2351,-3284,6412,-4472,6891
5.19277,0.0325586,0.00175296,0.018979,0,-0,-0,-1988,2351,-3284,6412,-4472,6891
5.22485,0.0325586,0.00175296,0.018979,0,-0,-0,-1988,2351,-3284,6412,-4472,6891
5.24089,0.0325586,0.00175296,0.018979,0,-0,-0,-1988,2351,-3284,6412,-4472,6891
5.27289,0.0325586,0.00175296,0.018979,0,-0,-0,-1988,2351,-3284,6412,-4472,6891
5.30503,0.0325588,0.00175496,0.0189842,0,-0,-0,-1988,2352,-3284,6412,-4472,6891
5.33679,0.0325591,0.00175454,0.0189776,0,-0,-0,-1988,2352,-3284,6413,-4472,6890
5.36916,0.0325591,0.00175454,0.0189776,0,-0,-0,-1988,2352,-3284,6413,-4472,6890
5.38481,0.0325608,0.00175558,0.0189723,0,-0,-0,-1988,2352,-3284,6414,-4472,6890
5.41703,0.0325626,0.00175662,0.0189671,0,-0,-0,-1988,2352,-3284,6415,-4472,6890
5.44885,0.0325643,0.00175765,0.0189618,0,-0,-0,-1988,2352,-3284,6416,-4472,6890
5.48073,0.0325643,0.00175765,0.0189618,0,-0,-0,-1988,2352,-3284,6416,-4472,6890
5.49676,0.0325643,0.00175765,0.0189618,0,-0,-0,-1988,2352,-3284,6416,-4472,6890
5.52886,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.5609,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.59264,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.62464,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.64074,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.6729,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.70474,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.73677,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.76875,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.78472,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.81702,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.84874,0.0325671,0.00175699,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
5.88089,0.0325671,0.00175699,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
5.91286,0.0325671,0.00175699,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
5.92853,0.0325671,0.00175699,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
5.96087,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
5.99263,0.0325671,0.00175699,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
6.0247,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.05651,0.0325671,0.00175699,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
6.07291,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.1047,0.0325671,0.001757,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
6.13666,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.16902,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.20064,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.21674,0.0325671,0.001757,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
6.24849,0.0325671,0.001757,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
6.28054,0.0325671,0.001757,0.0189564,0,-0,-0,-1988,2352,-3284,6418,-4472,6890
6.31253,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.34452,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.36103,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.39281,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.42487,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.45706,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.4889,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.50467,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.53654,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.56854,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.60043,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.63261,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.64879,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.68064,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.71291,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.74465,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.77692,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.79288,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.82501,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.85665,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.88856,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.90471,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.93657,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
6.96852,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.00053,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.03263,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.04866,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.08061,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.11254,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.14441,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.17662,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.1925,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.22467,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.25641,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.28855,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.3203,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.33637,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.36844,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.40088,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.43218,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.46438,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.48036,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.51238,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.54442,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.57628,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.60826,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.62441,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.65642,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.68826,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.72018,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.75228,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.76803,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.80017,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.83275,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.86441,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.89619,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.91217,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
